Area,Area Code,Year,Value
Syrian Arab Republic,212,2018,18284.407
United States of America,231,1950,158804.395
United States of America,231,1951,160905.035
United States of America,231,1952,163324.851
United States of America,231,1953,165988.19
United States of America,231,1954,168827.613
United States of America,231,1955,171783.842
United States of America,231,1956,174805.941
United States of America,231,1957,177851.156
United States of America,231,1958,180884.458
United States of America,231,1959,183877.873
United States of America,231,1960,186808.228
United States of America,231,1961,189654.905
United States of America,231,1962,192397.741
United States of America,231,1963,195016.211
United States of America,231,1964,197491.844
United States of America,231,1965,199815.54
United States of America,231,1966,201975.222
United States of America,231,1967,203981.928
United States of America,231,1968,205880.418
United States of America,231,1969,207733.004
United States of America,231,1970,209588.15
United States of America,231,1971,211461.598
United States of America,231,1972,213351.773
United States of America,231,1973,215268.687
United States of America,231,1974,217218.393
United States of America,231,1975,219205.296
United States of America,231,1976,221239.215
United States of America,231,1977,223324.042
United States of America,231,1978,225449.657
United States of America,231,1979,227599.878
United States of America,231,1980,229763.052
United States of America,231,1981,231938.963
United States of America,231,1982,234132.632
United States of America,231,1983,236344.004
United States of America,231,1984,238573.861
United States of America,231,1985,240824.12
United States of America,231,1986,243098.935
United States of America,231,1987,245402.864
United States of America,231,1988,247739.582
United States of America,231,1989,250113.187
United States of America,231,1990,252529.95
United States of America,231,1991,254974.819
United States of America,231,1992,257454.273
United States of America,231,1993,260020.186
United States of America,231,1994,262741.566
United States of America,231,1995,265658.849
United States of America,231,1996,268803.424
United States of America,231,1997,272136.551
United States of America,231,1998,275542.603
United States of America,231,1999,278862.277
United States of America,231,2000,281982.778
United States of America,231,2001,284852.391
United States of America,231,2002,287506.847
United States of America,231,2003,290027.624
United States of America,231,2004,292539.324
United States of America,231,2005,295129.501
United States of America,231,2006,297827.356
United States of America,231,2007,300595.175
United States of America,231,2008,303374.067
United States of America,231,2009,306076.362
United States of America,231,2010,308641.391
United States of America,231,2011,311051.373
United States of America,231,2012,313335.423
United States of America,231,2013,315536.676
United States of America,231,2014,317718.779
United States of America,231,2015,319929.162
United States of America,231,2016,322179.605
United States of America,231,2017,324459.463
United States of America,231,2018,326766.748
